cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount_2	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
111037	-0.28746513917391087	-1.6043521178644145	0.7583426664982347	-0.17877224499494934	-0.27177055350997453	-0.1752604944016266	-0.3439831892098673	-0.1814955967724189	-0.5492541651221112	0.2276603206244362	-0.49083727880783984	-0.7134144753600449	248.813	196.29	CC1=CCC(CC1)C(C)(C)OC(=O)C	26.3	251	0	0	2	3	14	1	0	80	2	-0.4595469531938097	0.30266667098114525	0.30266667098114525	0.4595469531938097	-0.79	114.43265743338557	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0.75	0.9812301027754843	0.5300333625412545	0.002877417950762178	0.19284056992036794	0.8908948036915962	0.2384566973766938	2.919239536995585	3.0745000000000013	56.94300000000004	14	205.117	296.54676501525967	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	3	27	0	0	0	218.046	12.930	0.941
114829	1.923491332505198	1.1489061985432463	0.5258341213718564	-0.4182784130860995	-0.35539792272040865	0.7691237621282175	-0.9208656447317752	0.7664860842183062	-1.2218110034208038	-0.23177195799619024	0.2013235279472435	-0.21657962065496073	265.731	256.25	C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O	66.8	335	0	2	4	1	19	1	0	96	4	-0.5079666065471226	0.29309553558863205	0.29309553558863205	0.5079666065471226	-2.4899999999999998	126.47401386743245	3	0	0	1	4	2	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9794162833546725	0.5164012098227285	0.001631962335258758	0.2018507961334804	0.9358661263113977	0.2640541263806734	3.4423798912576977	2.804300000000002	68.53010000000002	19	221.849	302.8513257727465	1	1	0	2	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0	233.962	12.113	0.948
114840	1.4555459240094806	0.5649460041376867	-1.190313823730338	0.28204800358321314	0.22717419301996586	0.2853165695073148	-0.28975134311901884	0.29265455392887746	-0.34324505150831186	0.27768315318458164	-0.3358614957782922	-0.6619866892416721	295.292	271.31	C1CNC(C2=CC(=C(C=C21)O)O)CC3=CC=C(C=C3)O	72.7	317	0	4	4	2	20	1	0	104	4	-0.5079666451763591	0.2932937930449559	0.2932937930449559	0.5079666451763591	-2.1999999999999997	141.0775639792871	3	0	0	1	4	4	0	1	0	1	2	2	0	0	0	0	0.25	0.9095142836793995	0.2227037874686925	0.0006546497800408648	0.4156726690355633	0.7312560532849687	0.31109145733971977	3.260698181926457	2.2329000000000003	76.03010000000002	20	246.571	338.3514575476707	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.672	20.101	0.925
119011	-0.2136262933558834	0.2766398344186077	-1.290417661402379	-0.6296165980311664	-1.372138052158186	0.7590299328589445	0.4100401287662485	-0.3648170789936021	0.24066036972698365	-0.3464591352492153	-0.2152444109421877	-0.10366050410759116	148.039	164.99	C1=CC(=C(C(=C1)Cl)Cl)F	0.0	97	0	0	1	0	9	0	0	48	3	-0.20530283592229334	0.14281111625619416	0.14281111625619416	0.20530283592229334	-0.2700000000000001	66.41838247669	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9064433354242345	0.26809907249775583	0.001788920104819374	0.4223274554951272	0.5776725445269787	8.831763304286208e-11	2.1527155971235654	3.1325000000000003	36.42000000000001	9	116.384	142.90100709327268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.339	3.956	0.967
122724	1.208828525984931	-1.5037037114950618	0.7648719752822787	-0.08448163369704519	0.4953577526137642	-0.15447676317578005	-1.2297482604985155	-0.9795511393052839	0.790022880110094	0.30214842264865305	-0.6292395154799636	0.11206296378214402	463.224	450.6	CC1=C(C(=O)C=C2C1=CC=C3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C)O	74.6	1100	0	2	4	1	33	6	0	178	4	-0.503923550770879	0.30885608382738766	0.30885608382738766	0.503923550770879	-2.1	250.64379356166222	5	0	0	0	4	2	0	5	5	0	0	0	0	3	0	3	0.6551724137931034	0.9700540156033809	0.4411211443984007	0.00047443037917578216	0.24288928920756384	0.8843995485020727	0.30988852001024697	4.256251790850663	6.697700000000006	128.5646000000001	33	427.438	516.6118027069984	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	458.492	31.054	0.932
122738	2.356409585908768	1.152662135374921	-0.2798639583019356	0.06151491414372806	0.12070470255592065	0.889705344876356	-0.8293646139962153	0.9423864817851854	-1.3588198750950014	-0.3952199908436273	-0.08444855122996238	-0.7434534007519805	543.598	578.5	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	221.0	925	0	10	12	3	42	5	0	218	12	-0.5076790246058266	0.2932938006017614	0.2932938006017614	0.5076790246058266	-5.2	274.34603968361984	6	0	0	2	12	10	0	2	0	2	4	4	0	0	0	0	0.2	0.9482557502527876	0.3290891928363106	0.00022731386450306902	0.3175075307965509	0.8651190969703422	0.30361772286890915	4.755117549414812	2.995000000000006	143.38500000000005	42	471.448	607.24455522519	0	0	2	8	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	510.084	38.636	0.924
122850	2.042461310462374	1.4938010199787872	0.11528027200673437	-0.21921481458871098	0.4374903436942783	0.41602258147423354	-0.8132620478888853	0.513920918162054	-0.9089604381240628	-0.17585861595563798	-0.016077548396231572	-0.20009928169076432	276.134	288.25	C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O	107.0	392	0	4	6	1	21	2	0	108	6	-0.5079666064362252	0.2931358699848075	0.2931358699848075	0.5079666064362252	-2.7300000000000004	136.23582188807896	3	0	0	1	6	4	0	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9810512072503911	0.5280573134531266	0.0012316608255324574	0.19374862258233022	0.8570401112949438	0.09908467047379996	3.574314287937396	1.4807000000000006	71.5847	21	235.877	308.7386716911436	1	1	1	3	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0	246.724	10.847	0.956
123059	0.07125545486348224	0.21399155312555412	-1.1502221592177948	-0.1150108754824041	-1.0704784789320396	0.29494510298291193	0.42648532075624	-0.5708543224282198	-0.1273891117568243	-0.26198335124476946	-0.27346298017693793	-0.2795787129047398	161.082	199.4	C1=C(C(=CC(=C1Cl)Cl)Cl)F	0.0	120	0	0	1	0	10	0	0	54	4	-0.205302728197891	0.14287526578845133	0.14287526578845133	0.205302728197891	0.019999999999999907	75.31667820340384	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9634406339989913	0.4115807328219821	0.0020567404023574517	0.2679219004852376	0.732078099520192	3.128081592914848e-11	2.58095133746761	3.7859	41.43000000000001	10	130.289	148.32112134491103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.154	4.865	0.964
123112	-0.0738779480776813	0.5453529285769868	-1.2355909102930216	-0.24960358253659792	-1.1660820452569192	0.5779769932119613	0.39700055903989473	-0.5899049350125284	-0.09096460063056827	-0.34895698663722136	-0.2922910605716308	-0.4230659468947072	147.185	164.99	C1=CC(=C(C=C1Cl)Cl)F	0.0	97	0	0	1	0	9	0	0	48	3	-0.205359906656806	0.14138998076633066	0.14138998076633066	0.205359906656806	-0.2700000000000001	66.41838247669	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.97029360848252	0.4497997716674007	0.0032977583229676826	0.24193038944698614	0.7580696105846325	1.096988678733858e-10	2.3997491305720198	3.1325000000000003	36.42000000000001	9	116.438	142.2333513856613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.541	4.103	0.966
124219	-0.4186549154347228	0.04036750680167734	0.6087445902650693	-0.025410474386056328	0.5523184356814039	0.16851078310617984	-0.5489065138309702	0.04305017835026981	1.1520486431378991	0.010058442914499978	-0.37839924549930787	0.37188263080804385	293.003	284.31	CC1(C=CC2=C(O1)C3=CC=CC=C3C(=C2C(=O)OC)O)C	55.8	442	0	1	4	2	21	0	0	108	4	-0.5063670844648522	0.3419212102956829	0.3419212102956829	0.5063670844648522	-2.4899999999999998	144.72127283836068	3	0	0	1	4	1	0	1	0	1	2	2	0	0	0	0	0.23529411764705882	0.8710621009558406	0.22643909966550652	0.0003801119225602772	0.49117289855853924	0.5445405408697468	0.10870596316795904	3.2313846528954757	3.5162000000000013	80.69330000000002	21	252.497	340.0708297382468	1	1	0	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	9	0	0	0	264.914	12.417	0.953
128861	1.0415856112594433	1.563459636593101	-1.3189304045978936	0.1502502633822775	0.2629586547274984	-0.28710508511043215	-0.3772705676608648	-0.6440381693868197	-0.21829138822782546	0.0485901678316348	-0.26387418798546247	-0.4809752056746916	279.129	287.24	C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O	102.0	364	1	5	5	1	21	0	0	106	6	-0.5074499554204104	0.4015955732141165	0.4015955732141165	0.5074499554204104	-3.1500000000000004	133.83417423476743	3	0	0	1	6	5	0	0	0	0	3	2	1	0	0	0	0.0	0.9813737676354404	0.5343922368534577	0.0010589496889903923	0.19210811590617585	0.8078918842661265	3.634570408215835e-10	3.718247991339248	2.9089000000000023	74.38099999999999	21	233.234	301.6083991739278	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.370	9.136	0.962
133766	1.7186952688159802	-0.36353501291632423	1.6878357887250488	1.667050363663294	-0.265445299565604	-0.018764193942038838	-0.33241890588593814	-0.4839577805080393	0.7108555574755077	1.420702779375791	-0.6771600207149402	-0.5504156836895208	373.699	342.4	CC(C)C1=CC(=C2C(=C1OC)CCC3C2(CCC4=C3COC4=O)C)O	55.8	595	0	1	4	2	25	2	0	134	4	-0.5076270715123938	0.33391584131692686	0.33391584131692686	0.5076270715123938	-1.9699999999999998	184.997187916418	4	0	0	1	4	1	0	3	2	1	1	1	0	0	0	0	0.5714285714285714	0.9805362015025756	0.524567280569258	0.001011084500196005	0.19633837511525987	0.9125786155147404	0.25914623766306494	3.7623959020211073	3.9915000000000043	95.12980000000005	25	320.319	442.7164581420284	1	1	0	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	346.130	25.811	0.925
136173	-0.07371724775543297	0.5438729465761645	-1.230697309528334	-0.2485533173248577	-1.160338533170851	0.574952571117613	0.39422181354067476	-0.5857870790494647	-0.08997029740623118	-0.34615357684967485	-0.2897989682786371	-0.41912531212531706	148.312	164.99	C1=CC(=C(C=C1Cl)F)Cl	0.0	97	0	0	1	0	9	0	0	48	3	-0.20530463607043398	0.14276671911884584	0.14276671911884584	0.20530463607043398	-0.2700000000000001	66.41838247669	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9855053658604959	0.5774047512251186	0.004917698046453966	0.16964425678510373	0.8303557432158328	3.6152685055203842e-12	2.4561082904214246	3.1325000000000003	36.42	9	116.494	143.41062461437497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120.450	3.957	0.967
137614	-0.3548464380488429	-1.3453712035903023	-1.1603706230096928	-0.007101746968756709	-0.04176978453115765	-1.2829364868111888	1.0461135598489628	0.10811655976129823	-1.2262421281567057	-0.4831738985779277	0.6735049261132712	-0.1752167104244268	214.193	138.25	CC=C(C)CCC=C(C)C	0.0	134	0	0	0	3	10	0	1	58	0	-0.08872342521014694	0.057524553754227666	0.057524553754227666	0.08872342521014694	-0.52	89.93399299605106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.9414766294648717	0.3074944903426996	0.0034872322678159294	0.3370782641634799	0.9118709855807051	0.4687649352344703	2.5118682938518755	3.6990000000000025	48.09600000000003	10	166.557	263.86100450759966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	181.047	14.491	0.920
138966	0.4684842548956401	0.5236519959300667	-0.5445294473414805	-0.1903902261691975	-1.0949991599031583	0.5188207862843704	0.27335689909764616	-0.32294790857016276	-0.2893009574852003	-0.1267627400836313	-0.10378880224784316	-0.5297785696531104	152.258	156.56	C1OC2=C(O1)C=C(C=C2)Cl	18.5	129	0	0	2	0	10	0	0	52	3	-0.45359395148271764	0.23080147613453603	0.23080147613453603	0.45359395148271764	-0.8900000000000001	70.34572326709882	2	0	0	1	2	0	0	1	0	1	1	1	0	0	0	0	0.14285714285714285	0.985866066838133	0.5807643096282209	0.005679040249328472	0.1675353641984572	0.8437795884842781	0.06999616239133764	2.386697227546305	2.0686999999999998	37.57500000000002	10	121.620	159.20087064338455	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	125.092	3.472	0.972
142093	0.0708419740468593	0.23392607543857574	-1.1557079650479858	-0.12281248153355527	-1.1006583485926853	0.31885199379207946	0.4312757550170815	-0.6032084995456427	-0.16111227687686056	-0.28060777100067835	-0.29564403575343645	-0.34866489564928527	167.122	199.4	C1=C(C=C(C(=C1Cl)F)Cl)Cl	0.0	108	0	0	1	0	10	0	0	54	4	-0.2037023429060976	0.15995111539516096	0.15995111539516096	0.2037023429060976	0.019999999999999907	75.31667820340384	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.896357950330424	0.259634107740657	0.000942838350335479	0.4433310556225912	0.556668944428106	7.771336023696063e-11	2.584108565639466	3.7859000000000007	41.43000000000001	10	130.527	150.40920308578117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.666	5.138	0.962
142094	-0.07529327181048696	0.18277518355785036	-1.263406807692617	-0.38536426341401425	-1.204947955619932	0.541770233077343	0.424008217910707	-0.44594599836604587	0.0773030287832789	-0.3344907339783922	-0.2726118971547706	-0.25355183956769595	161.073	199.4	C1=CC(=C(C(=C1F)Cl)Cl)Cl	0.0	120	0	0	1	0	10	0	0	54	4	-0.20530092709849432	0.14291971097791856	0.14291971097791856	0.20530092709849432	0.019999999999999907	75.31667820340384	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.0	0.9311591577573406	0.3049889380674154	0.0015355626618795326	0.3646129769010425	0.6353870231074263	2.554374632007859e-11	2.385416911739858	3.7859	41.43000000000001	10	130.117	148.35452164574326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.718	4.602	0.966
143754	0.17378297150427657	0.20061288636642616	-0.3064226317264262	-0.12493264215936327	-0.954422928676714	-0.2222801428903035	0.5136629861078472	-0.3175877718037265	0.07961495223541447	-0.23856627214555026	0.010453965380644411	-0.23195832270425865	134.505	114.17	CC1=CC=C(O1)S	14.1	65	0	1	2	0	7	0	0	38	2	-0.45545260378472224	0.15687929434991982	0.15687929434991982	0.45545260378472224	-0.37	55.8564600301833	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0.2	0.9856022921592344	0.5777251023102035	0.010955488129560294	0.1690802226473071	0.8414314312833236	0.08138443188590302	1.9999138803752472	1.8767200000000002	30.696999999999996	7	101.090	146.59513320994708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	104.279	3.190	0.969
145858	-0.0612063984522759	0.45196031017834426	-0.9920372023245715	-0.5442618335298682	-1.2184455684101507	0.25024270949657074	0.36846362765047314	-0.3683645266733802	0.3060398554219956	-0.15584623062135214	-0.06302719976889237	0.06670352803287673	226.325	207.25	C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2	1.0	220	1	0	0	1	16	0	0	76	1	-0.20684946206263644	0.36029580619505996	0.20684946206263644	0.36029580619505996	-2.1499999999999995	109.42965418315114	3	0	0	1	1	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9908789067897877	0.6502110628680915	0.0031205538812198114	0.1347553044561709	0.865244695555244	2.247359238163121e-11	3.1508761287032394	4.380900000000002	66.05700000000003	16	192.065	254.94827413168076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.521	5.456	0.972
146047	-1.7868022194923106	-0.1479946512722692	0.17475615212048354	2.020369810259812	0.6124334735055755	0.34531985077932625	-0.6616310057561697	-0.3825139469485084	0.05640153487465363	-0.17411872701900385	0.7196570507625962	0.6752338156101464	295.137	252.26	COC1=CC(=CC(=C1OC)OC)C=CC(=O)OC	54.0	275	0	0	5	6	18	0	1	98	5	-0.49269239881878185	0.32998511169959843	0.32998511169959843	0.49269239881878185	-2.17	128.39162590884519	1	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0.3076923076923077	0.9747154218810054	0.4776563988027612	0.0010452418028138177	0.22344987435067815	0.7896161612031919	0.053157446403176205	3.6727741589111473	1.8985999999999998	67.14800000000002	18	231.987	327.4324626108519	1	1	0	0	4	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	243.895	11.908	0.951
147157	-0.6378080100183511	1.9539773518528771	1.4664950589190737	0.08236492674636965	-1.0666152673657816	-0.7442175716370965	1.0595202298115436	-0.5292778257264352	0.734382288473282	0.12384744946690875	0.24361643715973924	0.8564591415655314	259.810	252.26	COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3	35.5	368	0	0	3	2	19	0	0	94	3	-0.4967385814890234	0.1929553722092674	0.1929553722092674	0.4967385814890234	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9916351863874613	0.662713445426256	0.0021111178846157136	0.1290722941544968	0.8719183305459719	0.009051326374050242	3.562384012936039	3.468600000000002	74.47200000000002	19	222.121	288.8899053481127	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	229.284	7.163	0.969
147795	0.3370734306189243	0.6298120050228189	1.4288951603165732	0.5088641754300238	-1.1933114175670088	1.26422135502015	0.015126493382329785	1.3964647002387949	-0.35512309971176087	0.09070567655907551	-0.026552402479810066	0.02637896194061652	271.885	254.28	COC1=CC=CC2=C1C(=O)CC(O2)C3=CC=CC=C3	35.5	322	0	0	3	2	19	1	0	96	3	-0.49585400434904586	0.17391238257286482	0.17391238257286482	0.49585400434904586	-2.2899999999999996	131.00063419102506	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.1875	0.982945112022588	0.5471146802595979	0.0017131292054467983	0.1838991755035944	0.8879043965355394	0.16327523299237684	3.388418719807022	3.4017000000000017	71.75250000000004	19	229.460	315.6496565404723	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0	240.592	11.132	0.954
